,RECIPE_ID,RECIPE_NM_KO,SUMRY,COOKING_TIME,QNT,LEVEL_NM,IMG_URL
665,1213770,떡강정,바삭바삭 쫀득쫀득한 떡강정입니다. 닭강정이 그리울 때 요렇게 매운 떡강정으로 대신해도 좋겠어요. 아이들의 건강을 위해 다양한 견과류도 듬뿍 넣어주면 더 좋겠지요?,30분이내,3인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/0bb9eeb47bfc1c7bc32e88c2a2ca42ef.jpg
666,6913311,미역튀각,고소하고 짭쪼롬한 미역튀각 어렵지 않아요,30분이내,6인분이상,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2019/05/27/e9f5d9050fcd009e4c28e2d9a8d823ef1.jpg
667,6878615,새우탕수육,바사삭 소리에 고소한 알새우 탕수와 새콤달콤 소스의 조화! 새우 탕수육!,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2017/10/26/e13b46349651d35ea2d2e33060032a301.jpg
668,1412261,오징어튀김,아이들에겐 간식으로 신랑과 제겐 맥주 안주로 만든 초간단요리~~ 바삭 쫄깃한 오징어 튀김이랍니다. 오징어 튀김은 생 오징어로 만들어야 더 쫄깃거리고 맛있지요. 밀가루 옷을 입혀 튀겨내는 오징어 튀김과는 또 다른 맛을 느낄 수 있어요~ 바삭함이 더해져서 자꾸만 손이 가게 만드네요~,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/f3b5378798894202e4c74d34f8382b67.jpg
669,6867213,채소튀김,토요일 아침~~~ 오늘은 늦잠도 자고 ㅋㅋㅋ 완전!!! 늦게 일어났답니다~~ 늦게 일어나서 맛난음식은 먹어야하는 성준맘 ㅋㅋㅋ 아점으로 아침식탁 준비합니다~~~요즘 한식요?리에 홀릭되어있는 성준맘 ㅋㅋㅋ 오늘 아침엔 알록달록 채소튀김은 만들어보았어요 ㅋㅋㅋㅋ,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/22/ab92851ef14287f308dbc3de9534ef231.jpg
670,842900,치킨너겟,닭고기를 갈아서 아이들 간식이나 도시락반찬에 좋은 치킨너겟을 만들어 봤어요 야채가 듬뿍 넣고 만들어서 색도 예쁘고 비타민도 골고루 섭취 할 수 있어서 좋아요. 이 레시피로 만드시면 시판 용☆리 치킨맛이 난답니다~,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/06/39b0fa1accaf0c01acb2492a69d98e54.jpg
671,1747027,후라이드치킨,아이들 간식으로 닭다리로만 치킨을 만들어 주었네요.,90분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/21/787afe8f5e2f756c7171f0dc8d13f040.jpg
672,844137,고구마맛탕,집에 그냥 쪄서는 맛없는 고구마가 있다면 맛탕으로 맛나게 변신시켜보는건 어떨까요~ 맛탕을 자주 해먹는 편이 아닌데 달콤하고 맛있더라고요~~,60분이내,4인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2016/06/29/4819bc3dcd8f48ddbfc0f2aa2866e931.jpg
673,1763427,고구마튀김,초간단으로 아주 맛나게 해먹는 고구마튀김이랍니다.,15분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/10/03/010807bcebe19d9222ce07dec4341744.jpg
674,1785801,고추튀김,매콤 고소한 고추튀김입니다.,30분이내,5인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/25/efd4019d3ccd8842108e97c1068c8a11.jpg
675,1621867,닭튀김,딸을 위하여 처음으로 만들어본 엄마사랑표 닭튀김이랍니다. 케이준스파이스가루를 넣어서 더욱더 감칠맛 나고 로즈마리와 바즐과 마늘 매실액까지 넣어재워둔 닭고기의 맛은 부드럽고 환상적이었어요. 저희가족들 모두 너무 맛있게 먹었답니다.,30분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/b2b17bf113a7f139eed20ed36b4630f0.jpg
676,6873903,등심돈가스,등심돈가스4장  버섯  양파 케찹3TS  우스터소스2TS  물100CC  설탕1ts  ,60분이내,3인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/08/01/3dc4f6ff569260bb88bd57a584f8760d1.jpg
677,1587755,생선까스,부드러운 속살이 맛있는 생선까스입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/27/f9644ae383e4b7c3a3ee4fd958f727ee.jpg
678,6889418,안심돈가스,마트에서 안심을 싸게 팔길래 사다가 장조림 대신 돈가스 만들어봤는데 부드러우니 맛있더라구요~,60분이내,5인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/05/23/e9df922486db540b761d81b1f5f7519b1.jpg
679,719137,양념치킨,간단하게 만들어 먹을수 있는 닭요리입니다.. 밥반찬으로나 안주로나..간식..다 좋아욤..^^,60분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/23a678d9c2b39e178a98e9b8410c13fe.jpg
680,1319939,쥐포튀김,적은 양의 기름으로도 잘 튀길 수 있으니  간식 삼아서 만들어 드셔 보세요. 술 잘 드시는 분들은 아주 딱 좋은 안주감이겠지만서도 술을 즐기지 않는 저는 아이들과 간식으로 먹지욤. 암튼 아이들에게 간식으로 만들어 주었는데  놀면서 오다가다 참 잘 먹더라고요. 매번 구워서 먹던 쥐포에 물렸다면 이번에는 튀김으로 만들어 주세요. 아이들이 좋아하는 소스를 함께 곁들여 내면 근사한 간식이 된답니다.,15분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/9bb287f8b2979b0e5f43871fb21d8014.jpg
681,4575463,치즈돈가스,치즈넣고 고소하게 ~ 치즈돈가스 입니다,30분이내,1인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/17/e0b5d1f09f0d145473db0644a4198cf1.jpg
682,2442891,치킨까스,바삭 담백한 치킨까스입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/28/b7b1317e9d581f33fe61efa07d5e30d8.jpg
683,5853406,유린기,주말 별식으로 굿~ 아삭한 양상추 곁들인 유린기입니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/14/d18fd1099a712416fb4234fb2ea5742e.jpg
684,6829574,물회,살얼음 동동 육수에 매콤달콤 시원~한 물회 만들어봤어요. 물회를 간단하게 집에서 만들어 드실 수 있는 방법 알려드려요.,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/27/f4e4d72c2b9e74747dd8cf3993d861761.jpg
685,6905809,가래떡,집에서 천연색소 넣어서 만드는 오색가래떡~ 미국여성중앙에 올려 해외에 사시는 분들한테 인기였어요. ,60분이내,6인분이상,고급,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/02/c208639499fb1a1dd5b1e9b00d3670231.jpg
686,6894384,꿀떡,요즘 SNS에서 화제인 대구꿀떡 너무 맛있어 보여서 집에서 비슷하게 만들어 봤어요!쫀득달콤하니 맛있고 만들기도 쉬워요,30분이내,2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/18/33af8710d9ac64ff40e0973eb8a003ec1.jpg
687,1107787,고등어구이,언제먹어도 맛있는 고등어구이랍니다.,30분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/e1f83f0edb28ad6c11f55d1788cc6910.jpg
688,2795635,비빔밥,비빔밥 양념장 하나만 잘 만들어 놓아도 여름철 식단이 더욱 풍성하게 변한답니다. 까칠한 입맛이라면 여름엔 매콤하게 비벼보세요.,,,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/02/552862ce0a3750fdad3b6288c59559511.jpg
689,6921347,잡곡밥,안녕하세요? 밥심은 국력입니다. 잡곡밥은 백미보다 식이섬유 등 여러 가지 영양소가 많이 들어 있어서 성인병 예방에도 좋은데요. 건강에 좋다는 것은 알지만  거친 식감 때문에 싫어하는 분들도 계시죠. 오늘은 잡곡밥을 부드러운 식감으로 만들어보겠습니다. 비법은 바로 소주입니다. 그럼 잡곡밥을 만들어 보겠습니다.,60분이내,5인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2019/10/29/44e14a44fdf63b51f4a48e624710b8b81.jpg
690,1900347,치즈김밥,고소한 치즈김밥입니다. 나들이 갈때만 김밥 싸지마시고 주말요리로 김밥을 준비해 보셔도 좋을거 같아요.,30분이내,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/33f0d5be4dfb9ba9621357494aa0a15d.jpg
691,1803801,도넛,발효반죽으로 만든 폭신폭신한 도넛입니다. 버터도 설탕도 들어가지 않은 발효반죽으로 만들어서 그런지 단백하고 폭신폭신하고~ 딸래미가 넘 좋아라 하네요.,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/15/ea2faf5f36c4550c94a3b7003e2a3fec.jpg
692,5558601,파전,오늘은 간단하게 오징어와 쪽파를 이용해 간단한 파전을 만들어 보았어요.. 출출할때 생각나는 파전... 간단하게 오늘 한번 부쳐 보세요.,30분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/07/379182f6cace8fad213d2fbe04f81f511.JPG
693,6884867,족발,이번엔 족발을 해봤어요!! 직접 하는 거랑 밖에서 사먹는 거랑 가격 차이가 엄청나더라고요... 근데 직접 해보니까.. 반 이상은 인건비인 듯 해요 ㄷㄷ 아주 간단하고 맛있어서 집에서 한번씩 해봐도 좋을 것 같아요!! 다음에는 장족으로 사서 독일식 족발 슈바이학센 레시피 소개해드릴께요!  -맛 소개 더도 덜도 말고 족발 맛인데 잡내를 완전히 소멸시켰다 할 정도로 맛이 깔끔해요.,2시간이상,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/03/06/78df27044a6187e88fb9680b4cd2f9eb1.jpg
694,6864970,무청시래기국,들깨가루 넣는 다는게 깜빡했네요 있다 랑~ 오면 넣고 한번 더 끊이는걸로 ㅋㅋ 추운 날씨에 요런국 한그릇이면 온 몸이 따뜻해 질듯하쥬~ ,30분이내,4인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/02/08/e5b50276e8000bfaab74d0139cb2a71e1.jpg
695,4371757,소고기무국,시원하고 든든한 국물이 필요할 때~ 가장 많이 끓이는 국요리 중 하나인 소고기 무국 간단하게 끓여서 맛있게 드세요..,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/59ca2462b1cfed93d00222a6661bf5b9.jpg
696,1698740,연포탕,겨울철 뜨끈하게 즐기는 시원한 연포탕입니다.,30분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/30/b474a75630e55b23d7b500816d05fa71.jpg
697,1864664,해물탕,쌀쌀한날엔 얼큰하고 시원한 해물탕 : 쫄깃쫄깃 해산물가득 : 술안주:손님상차리:집들이음식:피쉬아울렛:),30분이내,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2017/07/21/d5add739521d4281df22572a604c711a.jpg
698,6701347,콜라비깍두기,일반 무와 같은 아삭한 식감에 단맛이 많이 나는 김치  아이들이 좋으하는 콜라비 깍뚜기입니다.,2시간이상,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/07/2459e90a804206429ba5a0628a7050061.jpg
699,6869403,김치라면,날씨가 초여름을 다가온듯해요 집안 곳곳 청소도 하고  밀린 일을 하고 나니 출출하더라구요 간단하게 한 끼 해결할 때 라면처럼 좋은게 없겠죠  백종원 레시피 김치 라면으로 도전해 보았어요 ,10분이내,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/07/095131a18691ecebe48dbe3b7f6741ce1.jpg
700,1660143,해물칼국수,낙지를 넣어서 만든 칼국수 입니다,60분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/08/3eab10a6f4c1b98b7bc7d4d4a9c9ebc9.jpg
701,4941051,완두콩밥,요즘 한창 나오고 있는 완두콩밥 만들어봐요~,60분이내,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/19/4da3e417fd3f0f181f27f9946bda0ca0.jpg
702,1147481,오삼불고기,오삼불고기에요. 국물이 촉촉하니~ 밥에 스삭스삭 비벼먹으니 맛있더라구요. 고추장과 고춧가루가 합쳐져서 칼칼한 맛을 더해준답니다.,30분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/10/951954d4465e273dfe4b07af25d6aead.jpg
703,708450,감자전,겉은 바삭 속은 쫄깃한 감자전~,30분이내,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/2bb5ad789780b82b67bcebb45ad3a107.jpg
704,1456733,애호박전,비오는날 생각나는 부침요리. 애호박을 듬뿍 넣어 만든 애호박전 만들어 볼게요.,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/30/28d55418c09e6e785443bbeb1be8f07f.jpg
705,2422487,굴전,굴향기가 솔솔 나는 고소한 굴전입니다.,15분이내,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/28/43c03dd3c777e96eef0aaf6f2adb994a.jpg
706,6861732,순대,진짜 순대가 아닌 돼지고기가 피가 되는 순대를 만들어 보았어요.  만두 같기도 하고 순대 같기도 해요. ^^,60분이내,3인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/27/0858373aad71f8aa72e4e4e218b3f14e1.jpg
707,991854,새우튀김,오랜만에 노릇노릇 바삭바삭 고소한 새우튀김을 했어요. 맛있는 디핑소스와 함께해서 더 맛있는 바삭바삭 새우튀김.,60분이내,5인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/09/f0d67c55ef35c6f6eba74ceb0ed20d9e.jpg
708,1,나물비빔밥,육수로 지은 밥에 야채를 듬뿍 넣은 영양만점 나물비빔밥!,60분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/000200.jpg
709,10,감자수제비,쫀득쫀득한 수제비와 담백한 맛의 감자가 이뤄내는 하모니!,60분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/001900.jpg
710,11,냉면,"더운 여름, 살얼음 동동 띄운 시원한 냉면 한그릇 생각나시죠~",50분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/002100.jpg
711,12,동치미막국수,시원한 동치미에 쫄깃한 국수를 말아서 만들어보세요.,30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/002400.jpg
712,13,열무김치냉면,맛있게 담근 열무김치에 냉면을 말아 먹어 보세요~ 새콤달콤 끝내줍니다!,25분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/002800.jpg
713,15,해물국수,해물로 시원한 국물에 국수를 말아 드셔보세요~,40분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/003000.jpg
714,28,구운감자와도미구이,감자의 고소함과 도미의 담백함이 어울리는 너무나도 깔끔한 맛의 음식이예요.,60분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/005600.jpg
715,30,쇠고기양송이볶음,쫄깃하고 부드러운 쇠고기와 양송이의 만남! 향도 맛도 일품이예요~,40분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/005900.jpg
716,32,죽순표고버섯볶음나물,향이 좋은 죽순과 표고버섯을 같이 볶아 보세요. 입맛 살리는 음식이 될거에요.,20분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/006100.jpg
717,33,부추표고버섯볶음,향긋한 부추와 표고버섯을 같이 볶아보세요.,30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/006200.jpg
718,34,두부드레싱과 채소샐러드,두부의 부드러운 촉감이 너무 좋네요. 물론 몸에도 좋은 추천건강드레싱이예요~,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/006500.jpg
719,39,갈치무조림,구이가 지겨우시다면 조림으로 즐겨보세요~ 무를 넣어 더 맛있습니다!,40분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/007600.jpg
720,40,닭불고기,닭고기로 만든 불고기! 간장양념이 맛있어요~,35분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/007800.jpg
721,42,팥칼국수,구수하고 담백한 팥칼국수~  걸쭉한 팥국물이 딱이예요!,50분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/008600.jpg
722,46,오징어불고기,오징어로 불고기를 만들어 맛있게 드셔보세요~ 간단하면서도 쉽게 맛낼 수 있답니다.,40분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/009200.jpg
723,47,생선탕수,필수아미노산이 풍부한 생선을 탕수육에 응용해보세요. 생선을 못먹는 어린이들에게 더없이 좋답니다.,40분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/009400.jpg
724,48,갈비구이,영양 풍부한 갈비로 푸짐한 구이 한번 해볼까요?,60분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/009900.jpg
725,49,돈까스,가장 흔한 요리를 가장 특별하게 먹을때 처럼 기분좋은 마음으로 돈까스를 만들어보세요!,60분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/010400.jpg
726,50,갈비찜,잔칫상에 갈비찜이 빠질 수 없죠!,80분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/010500.jpg
727,58,북어국,개운한 북어국은 해장용으로도~ 소화가 잘 안되 속을 진정시켜줄 때에도 모두 좋은 요리랍니다.,30분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/011800.jpg
728,62,통배추김치,우리 식탁에서 꼭 빠져서는 안될 것이 바로 배추김치죠.,90분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/012700.jpg
729,67,굴깍두기,무에 굴을 넣어 김치를 담궈보세요. 굴의 풍부한 영양과 무의 개운한 맛이 함쳐져 굴깍두기 하나로 밥 한그릇 뚝딱입니다.,40분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/013200.jpg
730,75,우거지된장찌개,비타민이 듬뿍 들어있는 우거지를 이용한 구수한 찌개요리예요~,30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/014300.jpg
731,76,샤브샤브,"부담없이 먹을 수 있는 샤브샤브, 점심메뉴로도 좋습니다~",30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/014500.jpg
732,79,선지국,선지는 단백질이 풍부하고 철분이 많이 함유되 씹으면 고소한 맛과 영양이 그대로 전해진답니다.,30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/015000.jpg
733,90,오이지장아찌무침,아삭하게 씹히는 오이로 맛있는 오이장아찌 한번 만들어보세요.,20분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/016600.jpg
734,95,오이나물,오이를 볶으면 아삭하면서도 고소한 맛이 나서 생채와는 또 다른 맛을 느낄수 있답니다.,15분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/018200.jpg
735,97,계란말이,도시락 반찬의 단골메뉴이자 훌륭한 안주인 계란말이입니다.,30분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/018500.jpg
736,102,마른오징어조림,마른 오징어를 맛있는 양념장에 버무리면 쫄깃함과 양념의 맛이 씹어도 씹어도 질리지 않아요~,30분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/019700.jpg
737,103,죽순볶음,쇠고기와 죽순은 궁합이 잘 맞는 음식이지요. 향이 좋은 죽순을 볶아 드셔보세요.,20분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/019900.jpg
738,110,모듬초밥,여러가지 해산물을 이용해 초밥을 만들어보세요. 입도 눈도 즐겁운 식사게 될거에요~,50분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/021200.jpg
739,111,꽁치무조림,통조림으로 간단하고 맛있게 요리하는 법! 통조림은 무조건 맛없다는 고정관념을 깨드리는 요리가 있어요~,25분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/021900.jpg
740,118,중국식볶음밥,중국요리는 센불이 가장 중요해요. 팬을 뜨겁게 달궈서 재빨리 볶아 주세요.,30분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/026100.jpg
741,119,해장라면,라면에 여러가지 야채를 넣어 만든 시원하고 푸짐한 메뉴입니다. 술 마신 다음날 스피드하게 먹으면 너무 좋아요~,30분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/026200.jpg
742,120,국수계란말이,국수를 계란에 담아 색다름을 더해보세요~,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/026500.jpg
743,121,꽁치간장구이,꽁치는 구이나 조림으로만 생각하셨죠? 간장양념을 발라가며 정성스럽게 구워보세요. 정말 맛있답니다~,40분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/026900.jpg
744,122,감자고추채볶음,감자를 채썰어 노랗게 볶은다음 색깔이 이쁜 홍고추등을 넣어 볶아주면 아주 예쁘고 맛있는 볶음요리가 되지요~,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/027000.jpg
745,123,가는파잡채,가는파로 잡채 요리한번 해볼까요?,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/027200.jpg
746,125,고등어살튀김과소스,고등어를 녹말가루에 묻혀 바삭하게 튀겨 맛있는 소스와 곁들이면 정말 놀라운 맛이납니다.,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/027400.jpg
747,128,떡갈비구이,갈비 속에 떡이 들어있듯이 쫄깃쫄깃해서~ 떡갈비!,50분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/027800.jpg
748,130,두부양념조림,영양가 풍부한 두부에 간장소스를 곁들이세요. 두부요리는 남녀노소 좋아하는 메뉴입니다.,20분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/028700.jpg
749,134,주먹밥,피크닉에 빠져서는 안될 단골메뉴! 주먹밥으로 가족들과 가벼운 피크닉을 즐겨보세요.,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/029900.jpg
750,137,떡갈비샌드위치,인스턴트 샌드위치는 비만의 원인이랍니다. 직접 만들어 맛과 영양이 우수한 샌드위치로 건강을 챙기세요.,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/030300.jpg
751,151,송편,추석에 빠지지 않는 명절 제일음식~!! 바로 송편이죠..,60분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/033400.jpg
752,152,빈대떡,"맛있고 즐거운 요리, 막걸리와의 궁합은 최고이지요.",30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/033700.jpg
753,154,토란곰탕,추석에 꼭 빠지지 않는 명절요리랍니다.,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/033900.jpg
754,156,고등어무조림,자칫하면 비릴 수 있는 고등어를 무와 함께 조려보세요~ 매콤해서 밥과 잘어울려요!,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/034400.jpg
755,159,김치채소볶음,김치가 들어가서 한식스러운 음식이라고 생각하시죠?  사실은 중국식 고추잡채보다 더 개운한 중국요리랍니다.,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/035700.jpg
756,163,가래떡꼬치,편식하는 아이에게도 몸에 좋은 파프리카와 브로콜리를 먹일 수 있는 신기한 떡꼬치!,60분,4인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/036900.jpg
757,165,동지팥죽,동지날이 되면 귀신이 싫어하는 붉은 것을 먹어 액땜을 한다고 하죠? 액땜도 하며 오랜만에 별식도 즐겨보세요~,60분,2인분,어려움,http://file.okdab.com/UserFiles/searching/recipe/037500.jpg
758,168,어묵닭고기조림,어묵안에 부드러운 닭고기 안심을 넣어서 만들었답니다,35분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/038800.jpg
759,174,두부탕,부드럽고 영양이 뛰어난 두부로 탕요리 해볼까요?,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/040600.jpg
760,176,해물잡채,싱싱한 해물로 만든 잡채요리랍니다.,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/041200.jpg
761,177,맑은떡국,다시마와 표고버섯으로 육수를 낸 맛있는 떡국 만들어보세요.,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/041700.jpg
762,179,콩나물무밥,무의 달짝지근한 맛이 어우러져서 맛있는 건강식 밥이죠. 다른 반찬 없이 압력밥솥에서 10분만 하면 끝!,30분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/042600.jpg
763,183,닭고기명란튀김,닭고기와 명란을 튀긴 요리랍니다,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/044500.jpg
764,193,찰밥주먹밥,찰밥으로 한입에 쏙 먹을 수있는 주먹밥 만들어볼까요?,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/047300.jpg
765,198,새우만두,새우로 색다른 만두를  만들어보세요!,40분,2인분,어려움,http://file.okdab.com/UserFiles/searching/recipe/048300.jpg
766,209,삼겹살깻잎전,돼지고기의 누린 내가 싫으시다구요? 걱정마세요! 향긋한 깻잎에 싸서 전을 부치면 매우 향긋하답니다~,30분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/052200.jpg
767,211,닭꼬치구이,닭꼬치구이!! 술안주에 그만이죠^^,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/052700.jpg
768,212,녹차수제비,녹차를 넣으면 향이 더욱 좋답니다.,60분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/052800.jpg
769,213,삼겹살치즈구이,어른들이 좋아하는 메뉴 삼겹살! 치즈를 얹어 아이들도 함께 즐겨보아요~,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/052900.jpg
770,214,갈비떡볶이,갈비와 떡으로 만든 떡볶이!! 정말 맛있어요^^,40분,2인분,어려움,http://file.okdab.com/UserFiles/searching/recipe/053100.jpg
771,220,김치수제비,따끈따근한 국물에 쫄깃한 수제비~ 한번 만들어보세요,40분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/054600.jpg
772,221,오곡밥쌈밥정식,구수한 쌈장에 영양가 풍부한 오곡밥을 곁들여 고향을 맛을 느껴보세요.,40분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/054700.jpg
773,223,짬뽕해물탕밥,얼큰하게 고춧가루를 넣어 영양가 풍부한 해물을 넣어 맛있게 만들어보세요.,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/055100.jpg
774,226,생선초밥,싱싱한 생선을 새콤달콤 양념한 밥위에 올려 먹으면 훌륭한 일식 초밥이 되는거지요~ 정말 신선합니다!,60분,4인분,어려움,http://file.okdab.com/UserFiles/searching/recipe/055900.jpg
775,227,버섯만두전골,푸짐한 버섯만두 전골로 오늘 저녁 어떠세요?,60분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/056100.jpg
776,229,두부스테이크,몸에 좋은 두부로 스테이크를 만들어보세요~,40분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/056900.jpg
777,233,닭고기카레튀김,닭고기와 카레의 환상조합!,40분,2인분,보통,http://file.okdab.com/UserFiles/searching/recipe/057900.jpg
778,237,버섯두부찌개,몸에 좋은 버섯과 두부가 들어간 얼큰한 찌개로 오늘 저녁밥상 차려보세요~ 남편이 좋아해요!,40분,2인분,초보환영,http://file.okdab.com/UserFiles/searching/recipe/059300.jpg
779,242,제육불고기,"밥반찬에, 술안주에 너무 좋은 메뉴랍니다~",50분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/061500.jpg
780,243,배추밤김치,잘 절인 배추속에 양념장 솔솔 버무린 밤을 넣어서 만든 고급 김치입니다.,60분,4인분,보통,http://file.okdab.com/UserFiles/searching/recipe/061900.jpg
